index,team_abbr,opp_abbr,pf,pa,pace,location,datetime,true_pace
2022-01-13-23-arizona,ARIZONA,COLORADO,76,55,76.9,Home,1/13/22,TRUE
2022-02-07-19-bethune-cookman,BETHUNE-COOKMAN,TEXAS-SOUTHERN,63,66,76.9,Home,2/7/22,TRUE
2021-11-13-17-college-of-charleston,COLLEGE-OF-CHARLESTON,LOYOLA-MD,79,72,76.9,Home,11/13/21,TRUE
2022-01-06-21-colorado,COLORADO,WASHINGTON-STATE,83,78,76.9,Home,1/6/22,TRUE
2022-01-17-21-idaho-state,IDAHO-STATE,WEBER-STATE,61,78,76.9,Home,1/17/22,TRUE
2022-01-10-20-missouri-kansas-city,MISSOURI-KANSAS-CITY,NEBRASKA-OMAHA,64,61,76.9,Home,1/10/22,TRUE
2022-02-05-14-north-dakota,NEBRASKA-OMAHA,NORTH-DAKOTA,85,92,76.9,Away,2/5/22,TRUE
2021-11-16-20-rice,RICE,SOUTHERN,81,63,76.9,Home,11/16/21,TRUE
2021-12-30-19-richmond,RICHMOND,SAINT-JOSEPHS,56,83,76.9,Home,12/30/21,TRUE
2021-11-13-18-southeast-missouri-state,SOUTHEAST-MISSOURI-STATE,YOUNGSTOWN-STATE,79,97,76.9,Home,11/13/21,TRUE
2022-02-06-16-stanford,STANFORD,WASHINGTON,87,69,76.9,Home,2/6/22,TRUE
2022-02-10-20-northwestern-state,HOUSTON-BAPTIST,NORTHWESTERN-STATE,76,69,76.9,Away,2/10/22,TRUE
2022-02-13-15-texas-el-paso,MARSHALL,TEXAS-EL-PASO,88,79,76.9,Away,2/13/22,TRUE
2021-12-22-20-abilene-christian,ABILENE-CHRISTIAN,LONGWOOD,74,58,77,Home,12/22/21,TRUE
2022-01-27-23-santa-clara,BRIGHAM-YOUNG,SANTA-CLARA,76,77,77,Away,1/27/22,TRUE
2022-01-22-14-columbia,BROWN,COLUMBIA,93,74,77,Away,1/22/22,TRUE
2022-01-17-22-california-baptist,CALIFORNIA-BAPTIST,SEATTLE,85,92,77,Home,1/17/22,TRUE
2021-11-28-16-kennesaw-state,CHARLESTON-SOUTHERN,KENNESAW-STATE,52,89,77,Away,11/28/21,TRUE
2022-01-13-20-texas-pan-american,CHICAGO-STATE,TEXAS-PAN-AMERICAN,63,85,77,Away,1/13/22,TRUE
2021-11-12-19-lafayette,CORNELL,LAFAYETTE,90,85,77,Away,11/12/21,TRUE
2021-12-18-19-eastern-kentucky,EASTERN-KENTUCKY,NORTHERN-KENTUCKY,81,68,77,Home,12/18/21,TRUE
2021-12-11-20-north-carolina,ELON,NORTH-CAROLINA,63,80,77,Away,12/11/21,TRUE
2022-01-22-20-illinois-chicago,ILLINOIS-CHICAGO,WRIGHT-STATE,81,97,77,Home,1/22/22,TRUE
2021-11-15-19-marquette,ILLINOIS,MARQUETTE,66,67,77,Away,11/15/21,TRUE
2021-11-09-22-iowa,IOWA,LONGWOOD,106,73,77,Home,11/9/21,TRUE
2021-12-01-22-seattle,MCNEESE-STATE,SEATTLE,62,78,77,Away,12/1/21,TRUE
2021-11-27-16-st-johns-ny,NJIT,ST-JOHNS-NY,68,77,77,Away,11/27/21,TRUE
2021-11-09-22-washington,NORTHERN-ILLINOIS,WASHINGTON,71,64,77,Away,11/9/21,TRUE
2021-11-22-19-northern-kentucky,NORTHERN-KENTUCKY,WESTERN-ILLINOIS,67,69,77,Home,11/22/21,TRUE
2022-02-03-20-oral-roberts,ORAL-ROBERTS,WESTERN-ILLINOIS,85,90,77,Home,2/3/22,TRUE
2021-11-09-22-oregon-state,OREGON-STATE,PORTLAND-STATE,73,64,77,Home,11/9/21,TRUE
2022-01-03-19-sam-houston-state,SAM-HOUSTON-STATE,TEXAS-PAN-AMERICAN,86,78,77,Home,1/3/22,TRUE
2022-02-26-20-tennessee-tech,TENNESSEE-MARTIN,TENNESSEE-TECH,75,88,77,Away,2/26/22,TRUE
2022-02-26-20-tennessee-tech,TENNESSEE-TECH,TENNESSEE-MARTIN,88,75,77,Home,2/26/22,TRUE
2021-11-17-22-loyola-marymount,ARKANSAS-LITTLE-ROCK,LOYOLA-MARYMOUNT,63,82,77.1,Away,11/17/21,TRUE
2021-11-19-17-bowling-green-state,BOWLING-GREEN-STATE,NORFOLK-STATE,84,90,77.1,Home,11/19/21,TRUE
2022-01-29-17-bowling-green-state,BOWLING-GREEN-STATE,KENT-STATE,83,91,77.1,Home,1/29/22,TRUE
2021-12-22-21-southern-utah,DIXIE-STATE,SOUTHERN-UTAH,59,87,77.1,Away,12/22/21,TRUE
2021-11-14-12-tennessee,EAST-TENNESSEE-STATE,TENNESSEE,62,94,77.1,Away,11/14/21,TRUE
2022-01-01-21-nevada,NEVADA,NEW-MEXICO,79,70,77.1,Home,1/1/22,TRUE
2021-12-04-14-north-carolina-asheville,NORTH-CAROLINA-ASHEVILLE,NORTH-CAROLINA-CENTRAL,82,66,77.1,Home,12/4/21,TRUE
2021-11-14-12-seton-hall,SETON-HALL,YALE,80,44,77.1,Home,11/14/21,TRUE
2022-02-17-22-cal-state-northridge,CAL-STATE-NORTHRIDGE,LONG-BEACH-STATE,59,72,77.1,Home,2/17/22,TRUE
2022-02-17-22-cal-state-northridge,LONG-BEACH-STATE,CAL-STATE-NORTHRIDGE,72,59,77.1,Away,2/17/22,TRUE
2021-12-14-19-alabama-birmingham,ALABAMA-BIRMINGHAM,GRAMBLING,79,61,77.2,Home,12/14/21,TRUE
2022-01-15-13-citadel,CITADEL,VIRGINIA-MILITARY-INSTITUTE,85,90,77.2,Home,1/15/22,TRUE
2022-01-27-19-college-of-charleston,COLLEGE-OF-CHARLESTON,HOFSTRA,73,76,77.2,Home,1/27/22,TRUE
2021-11-28-22-morgan-state,GRAMBLING,MORGAN-STATE,74,59,77.2,Neutral,11/28/21,TRUE
2021-11-10-21-idaho,IDAHO,LONG-BEACH-STATE,89,95,77.2,Home,11/10/21,TRUE
2022-01-17-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,NORFOLK-STATE,58,72,77.2,Home,1/17/22,TRUE
2021-11-30-22-nevada,NEVADA,PEPPERDINE,79,66,77.2,Home,11/30/21,TRUE
2021-12-05-16-seattle,SEATTLE,VIRGINIA-MILITARY-INSTITUTE,82,89,77.2,Home,12/5/21,TRUE
2022-02-17-19-iowa,IOWA,MICHIGAN,79,84,77.2,Home,2/17/22,TRUE
2022-02-17-19-iowa,MICHIGAN,IOWA,84,79,77.2,Away,2/17/22,TRUE
2021-11-25-19-new-mexico,ALABAMA-BIRMINGHAM,NEW-MEXICO,86,73,77.3,Neutral,11/25/21,TRUE
2021-11-09-19-arizona-state,ARIZONA-STATE,PORTLAND,76,60,77.3,Home,11/9/21,TRUE
2021-12-04-14-auburn,AUBURN,YALE,86,64,77.3,Home,12/4/21,TRUE
2022-01-13-20-belmont,BELMONT,TENNESSEE-TECH,92,77,77.3,Home,1/13/22,TRUE
2022-01-27-20-north-florida,CENTRAL-ARKANSAS,NORTH-FLORIDA,74,93,77.3,Away,1/27/22,TRUE
2021-12-07-20-tulane,COLLEGE-OF-CHARLESTON,TULANE,86,72,77.3,Away,12/7/21,TRUE
2021-11-17-18-connecticut,CONNECTICUT,LONG-ISLAND-UNIVERSITY,93,40,77.3,Home,11/17/21,TRUE
2022-02-05-12-florida-state,FLORIDA-STATE,WAKE-FOREST,60,68,77.3,Home,2/5/22,TRUE
2021-11-20-14-high-point,HIGH-POINT,HOWARD,73,63,77.3,Home,11/20/21,TRUE
2021-12-11-20-houston-baptist,HOUSTON-BAPTIST,RICE,73,88,77.3,Home,12/11/21,TRUE
2021-12-15-19-ohio,MARSHALL,OHIO,65,75,77.3,Away,12/15/21,TRUE
2022-02-26-20-oral-roberts,ORAL-ROBERTS,SOUTH-DAKOTA,87,92,77.3,Home,2/26/22,TRUE
2022-02-26-20-oral-roberts,SOUTH-DAKOTA,ORAL-ROBERTS,92,87,77.3,Away,2/26/22,TRUE
2021-11-21-15-alabama-birmingham,ALABAMA-AM,ALABAMA-BIRMINGHAM,41,86,77.4,Away,11/21/21,TRUE
2021-11-16-20-iowa-state,ALABAMA-STATE,IOWA-STATE,60,68,77.4,Away,11/16/21,TRUE
2021-11-12-19-william-mary,AMERICAN,WILLIAM-MARY,74,62,77.4,Away,11/12/21,TRUE
2021-11-23-18-buffalo,BUFFALO,STEPHEN-F-AUSTIN,78,79,77.4,Neutral,11/23/21,TRUE
2022-01-11-14-canisius,CANISIUS,QUINNIPIAC,79,67,77.4,Home,1/11/22,TRUE
2021-12-11-14-providence,CENTRAL-CONNECTICUT-STATE,PROVIDENCE,53,68,77.4,Away,12/11/21,TRUE
2021-11-12-19-mississippi,CHARLESTON-SOUTHERN,MISSISSIPPI,68,93,77.4,Away,11/12/21,TRUE
2022-01-20-19-towson,COLLEGE-OF-CHARLESTON,TOWSON,67,74,77.4,Away,1/20/22,TRUE
2021-12-15-19-gardner-webb,GARDNER-WEBB,NORTH-CAROLINA-CENTRAL,71,72,77.4,Away,12/15/21,TRUE
2021-11-20-17-william-mary,GEORGIA-STATE,WILLIAM-MARY,77,59,77.4,Neutral,11/20/21,TRUE
2021-12-22-20-louisiana-state,LIPSCOMB,LOUISIANA-STATE,60,95,77.4,Away,12/22/21,TRUE
2022-02-21-20-samford,CITADEL,SAMFORD,74,76,77.4,Away,2/21/22,TRUE
2022-02-21-20-samford,SAMFORD,CITADEL,76,74,77.4,Home,2/21/22,TRUE
2022-02-19-18-vanderbilt,TEXAS-AM,VANDERBILT,67,72,77.4,Away,2/19/22,TRUE
2022-02-19-18-vanderbilt,VANDERBILT,TEXAS-AM,72,67,77.4,Home,2/19/22,TRUE
2021-11-09-21-colorado-state,COLORADO-STATE,ORAL-ROBERTS,109,80,77.5,Home,11/9/21,TRUE
2021-11-12-18-eastern-michigan,EASTERN-MICHIGAN,ILLINOIS-STATE,103,98,77.5,Home,11/12/21,TRUE
2021-12-19-18-nebraska,KANSAS-STATE,NEBRASKA,67,58,77.5,Away,12/19/21,TRUE
2021-11-09-19-michigan-state,KANSAS,MICHIGAN-STATE,87,74,77.5,Neutral,11/9/21,TRUE
2022-02-02-20-texas-pan-american,LAMAR,TEXAS-PAN-AMERICAN,79,93,77.5,Away,2/2/22,TRUE
2021-11-12-20-southern-mississippi,LOUISIANA-LAFAYETTE,SOUTHERN-MISSISSIPPI,66,45,77.5,Away,11/12/21,TRUE
2022-02-01-21-st-johns-ny,PROVIDENCE,ST-JOHNS-NY,86,82,77.5,Away,2/1/22,TRUE
2022-02-08-20-st-johns-ny,ST-JOHNS-NY,VILLANOVA,69,75,77.5,Home,2/8/22,TRUE
2022-02-12-14-morgan-state,MORGAN-STATE,NORTH-CAROLINA-CENTRAL,64,74,77.5,Home,2/12/22,TRUE
2022-02-16-19-alabama,ALABAMA,MISSISSIPPI-STATE,80,75,77.5,Home,2/16/22,TRUE
2022-02-16-19-alabama,MISSISSIPPI-STATE,ALABAMA,75,80,77.5,Away,2/16/22,TRUE
2022-02-24-20-illinois-chicago,GREEN-BAY,ILLINOIS-CHICAGO,77,81,77.5,Away,2/24/22,TRUE
2022-02-24-20-illinois-chicago,ILLINOIS-CHICAGO,GREEN-BAY,81,77,77.5,Home,2/24/22,TRUE
2021-12-11-17-illinois,ARIZONA,ILLINOIS,83,79,77.6,Away,12/11/21,TRUE
2021-11-17-20-arkansas,ARKANSAS,NORTHERN-IOWA,93,80,77.6,Home,11/17/21,TRUE
2021-11-20-12-bryant,BETHUNE-COOKMAN,BRYANT,81,75,77.6,Neutral,11/20/21,TRUE
2021-11-09-20-loyola-il,COPPIN-STATE,LOYOLA-IL,45,103,77.6,Away,11/9/21,TRUE
2021-11-27-19-indiana,INDIANA,MARSHALL,90,79,77.6,Home,11/27/21,TRUE
2021-12-03-19-iona,IONA,RIDER,80,54,77.6,Home,12/3/21,TRUE
2021-12-29-20-kansas,KANSAS,NEVADA,88,61,77.6,Home,12/29/21,TRUE
2022-01-30-18-mcneese-state,MCNEESE-STATE,NEW-ORLEANS,78,84,77.6,Home,1/30/22,TRUE
2022-02-09-21-depaul,DEPAUL,GEORGETOWN,82,74,77.6,Home,2/9/22,TRUE
2022-02-26-18-alabama,ALABAMA,SOUTH-CAROLINA,90,71,77.6,Home,2/26/22,TRUE
2022-02-26-18-alabama,SOUTH-CAROLINA,ALABAMA,71,90,77.6,Away,2/26/22,TRUE
2022-03-03-21-alabama-state,ALABAMA-STATE,SOUTHERN,77,67,77.6,Home,3/3/22,TRUE
2022-03-03-21-alabama-state,SOUTHERN,ALABAMA-STATE,67,77,77.6,Away,3/3/22,TRUE
2021-11-23-22-california-davis,CALIFORNIA-DAVIS,SACRAMENTO-STATE,63,75,77.7,Neutral,11/23/21,TRUE
2021-12-20-19-wagner,DELAWARE-STATE,WAGNER,51,93,77.7,Away,12/20/21,TRUE
2022-01-13-21-weber-state,IDAHO,WEBER-STATE,74,84,77.7,Away,1/13/22,TRUE
2021-11-16-19-monmouth,LEHIGH,MONMOUTH,75,85,77.7,Away,11/16/21,TRUE
2021-12-04-17-michigan-state,MICHIGAN-STATE,TOLEDO,81,68,77.7,Home,12/4/21,TRUE
2021-12-18-16-nicholls-state,MISSISSIPPI-VALLEY-STATE,NICHOLLS-STATE,73,104,77.7,Away,12/18/21,TRUE
2021-12-31-14-william-mary,NORTHEASTERN,WILLIAM-MARY,70,71,77.7,Away,12/31/21,TRUE
2022-01-01-21-southern-utah,NORTHERN-COLORADO,SOUTHERN-UTAH,91,81,77.7,Away,1/1/22,TRUE
2022-03-02-19-tennessee-state,SOUTHERN-ILLINOIS-EDWARDSVILLE,TENNESSEE-STATE,62,77,77.7,Neutral,3/2/22,TRUE
2022-03-02-19-tennessee-state,TENNESSEE-STATE,SOUTHERN-ILLINOIS-EDWARDSVILLE,77,62,77.7,Neutral,3/2/22,TRUE
2021-11-30-19-college-of-charleston,COLLEGE-OF-CHARLESTON,TULANE,81,77,77.8,Home,11/30/21,TRUE
2021-11-26-21-memphis,IOWA-STATE,MEMPHIS,78,59,77.8,Neutral,11/26/21,TRUE
2022-01-08-17-prairie-view,MISSISSIPPI-VALLEY-STATE,PRAIRIE-VIEW,84,82,77.8,Away,1/8/22,TRUE
2022-03-10-17-colorado,COLORADO,OREGON,80,69,77.8,Neutral,3/10/22,TRUE
2022-03-10-17-colorado,OREGON,COLORADO,69,80,77.8,Neutral,3/10/22,TRUE
2021-11-10-20-vanderbilt,ALABAMA-STATE,VANDERBILT,72,91,77.9,Away,11/10/21,TRUE
2022-02-04-19-cornell,CORNELL,PRINCETON,88,83,77.9,Home,2/4/22,TRUE
2021-11-14-17-rider,DELAWARE-STATE,RIDER,53,63,77.9,Away,11/14/21,TRUE
2022-01-17-19-wagner,FAIRLEIGH-DICKINSON,WAGNER,64,95,77.9,Away,1/17/22,TRUE
2022-01-27-20-houston-baptist,HOUSTON-BAPTIST,NEW-ORLEANS,66,77,77.9,Home,1/27/22,TRUE
2022-01-22-16-maryland-eastern-shore,MARYLAND-EASTERN-SHORE,SOUTH-CAROLINA-STATE,60,69,77.9,Home,1/22/22,TRUE
2021-11-09-20-missouri-state,MISSOURI-STATE,SOUTHEAST-MISSOURI-STATE,94,99,77.9,Home,11/9/21,TRUE
2022-02-05-18-new-mexico-state,NEW-MEXICO-STATE,SEATTLE,79,64,77.9,Home,2/5/22,TRUE
2021-11-21-12-xavier,NORFOLK-STATE,XAVIER,48,88,77.9,Away,11/21/21,TRUE
2021-11-14-15-oklahoma-state,OKLAHOMA-STATE,PRAIRIE-VIEW,72,59,77.9,Home,11/14/21,TRUE
2022-01-08-15-western-illinois,ORAL-ROBERTS,WESTERN-ILLINOIS,87,86,77.9,Away,1/8/22,TRUE
2021-12-18-20-pepperdine,PEPPERDINE,SOUTHEAST-MISSOURI-STATE,83,77,77.9,Home,12/18/21,TRUE
2022-03-10-18-south-carolina,MISSISSIPPI-STATE,SOUTH-CAROLINA,73,51,77.9,Neutral,3/10/22,TRUE
2022-03-10-18-south-carolina,SOUTH-CAROLINA,MISSISSIPPI-STATE,51,73,77.9,Neutral,3/10/22,TRUE
2022-02-05-15-grambling,ALABAMA-STATE,GRAMBLING,80,72,78,Away,2/5/22,TRUE
2021-11-12-19-duke,ARMY,DUKE,56,82,78,Away,11/12/21,TRUE
2021-12-29-19-central-connecticut-state,BRYANT,CENTRAL-CONNECTICUT-STATE,80,76,78,Away,12/29/21,TRUE
2021-11-24-16-cornell,CORNELL,SAINT-FRANCIS-PA,93,80,78,Home,11/24/21,TRUE
2021-12-15-21-florida-state,FLORIDA-STATE,LIPSCOMB,97,60,78,Home,12/15/21,TRUE
2022-02-02-19-hampton,HAMPTON,SOUTH-CAROLINA-UPSTATE,78,85,78,Home,2/2/22,TRUE
2021-11-30-19-syracuse,INDIANA,SYRACUSE,110,112,78,Away,11/30/21,TRUE
2021-12-21-20-iowa,IOWA,SOUTHEASTERN-LOUISIANA,93,62,78,Home,12/21/21,TRUE
2021-11-11-22-washington,NORTHERN-ARIZONA,WASHINGTON,62,73,78,Away,11/11/21,TRUE
2022-01-22-12-st-johns-ny,SETON-HALL,ST-JOHNS-NY,66,60,78,Away,1/22/22,TRUE
2022-01-24-21-southern-utah,SOUTHERN-UTAH,WEBER-STATE,84,92,78,Home,1/24/22,TRUE
2022-01-03-20-arizona,ARIZONA,WASHINGTON,95,79,78.1,Home,1/3/22,TRUE
2021-11-17-19-bucknell,BUCKNELL,RIDER,81,74,78.1,Home,11/17/21,TRUE
2021-11-09-23-ucla,CAL-STATE-BAKERSFIELD,UCLA,58,95,78.1,Away,11/9/21,TRUE
2021-11-28-14-depaul,DEPAUL,EASTERN-MICHIGAN,101,63,78.1,Home,11/28/21,TRUE
2021-11-12-21-dixie-state,DIXIE-STATE,SOUTHERN-UTAH,83,76,78.1,Home,11/12/21,TRUE
2021-11-09-19-providence,FAIRFIELD,PROVIDENCE,73,80,78.1,Away,11/9/21,TRUE
2021-12-29-19-kentucky,KENTUCKY,MISSOURI,83,56,78.1,Home,12/29/21,TRUE
2021-11-09-21-louisville,LOUISVILLE,SOUTHERN,72,60,78.1,Home,11/9/21,TRUE
2021-11-22-21-san-francisco,MORGAN-STATE,SAN-FRANCISCO,67,83,78.1,Away,11/22/21,TRUE
2021-11-13-21-utah,SACRAMENTO-STATE,UTAH,56,89,78.1,Away,11/13/21,TRUE
2022-02-12-20-tulsa,CINCINNATI,TULSA,77,83,78.1,Away,2/12/22,TRUE
2021-11-13-12-connecticut,CONNECTICUT,COPPIN-STATE,89,54,78.2,Home,11/13/21,TRUE
2022-02-05-15-stephen-f-austin,DIXIE-STATE,STEPHEN-F-AUSTIN,52,81,78.2,Away,2/5/22,TRUE
2022-01-29-16-stetson,EASTERN-KENTUCKY,STETSON,95,113,78.2,Away,1/29/22,TRUE
2021-11-27-20-marquette,MARQUETTE,NORTHERN-ILLINOIS,80,66,78.2,Home,11/27/21,TRUE
2021-12-05-17-oklahoma-state,OKLAHOMA-STATE,XAVIER,71,77,78.2,Home,12/5/21,TRUE
2021-11-14-15-stephen-f-austin,SOUTH-DAKOTA-STATE,STEPHEN-F-AUSTIN,83,71,78.2,Away,11/14/21,TRUE
2022-03-05-20-texas-southern,PRAIRIE-VIEW,TEXAS-SOUTHERN,77,78,78.2,Away,3/5/22,TRUE
2022-03-05-20-texas-southern,TEXAS-SOUTHERN,PRAIRIE-VIEW,78,77,78.2,Home,3/5/22,TRUE
2022-01-07-18-georgetown,GEORGETOWN,MARQUETTE,64,92,78.3,Home,1/7/22,TRUE
2022-02-08-19-south-carolina,KENTUCKY,SOUTH-CAROLINA,86,76,78.3,Away,2/8/22,TRUE
2021-11-18-18-north-carolina-asheville,NORTH-CAROLINA-ASHEVILLE,TENNESSEE-TECH,61,55,78.3,Neutral,11/18/21,TRUE
2022-01-10-22-pepperdine,PEPPERDINE,SAN-DIEGO,62,72,78.3,Home,1/10/22,TRUE
2022-01-27-22-portland-state,PORTLAND-STATE,SOUTHERN-UTAH,82,85,78.3,Home,1/27/22,TRUE
2022-01-29-17-southeast-missouri-state,SOUTHEAST-MISSOURI-STATE,SOUTHERN-ILLINOIS-EDWARDSVILLE,85,77,78.3,Home,1/29/22,TRUE
2022-02-16-20-texas-pan-american,SEATTLE,TEXAS-PAN-AMERICAN,102,62,78.3,Away,2/16/22,TRUE
2022-02-16-20-texas-pan-american,TEXAS-PAN-AMERICAN,SEATTLE,62,102,78.3,Home,2/16/22,TRUE
2022-03-05-18-montana-state,MONTANA-STATE,NORTHERN-COLORADO,87,85,78.3,Home,3/5/22,TRUE
2022-03-05-18-montana-state,NORTHERN-COLORADO,MONTANA-STATE,85,87,78.3,Away,3/5/22,TRUE
2021-12-29-19-auburn,AUBURN,LOUISIANA-STATE,70,55,78.4,Home,12/29/21,TRUE
2022-02-02-19-furman,CITADEL,FURMAN,83,102,78.4,Away,2/2/22,TRUE
2021-11-23-19-lehigh,COLUMBIA,LEHIGH,72,79,78.4,Away,11/23/21,TRUE
2021-11-09-22-nevada,EASTERN-WASHINGTON,NEVADA,76,91,78.4,Away,11/9/21,TRUE
2021-12-08-19-florida,FLORIDA,NORTH-FLORIDA,85,55,78.4,Home,12/8/21,TRUE
2022-01-22-20-tarleton-state,SEATTLE,TARLETON-STATE,76,68,78.4,Away,1/22/22,TRUE
2022-02-12-15-virginia-military-institute,CITADEL,VIRGINIA-MILITARY-INSTITUTE,83,79,78.4,Away,2/12/22,TRUE
2022-02-16-19-stephen-f-austin,CHICAGO-STATE,STEPHEN-F-AUSTIN,71,88,78.4,Away,2/16/22,TRUE
2022-02-16-19-stephen-f-austin,STEPHEN-F-AUSTIN,CHICAGO-STATE,88,71,78.4,Home,2/16/22,TRUE
2022-02-26-14-long-island-university,FAIRLEIGH-DICKINSON,LONG-ISLAND-UNIVERSITY,77,84,78.4,Away,2/26/22,TRUE
2022-02-26-14-long-island-university,LONG-ISLAND-UNIVERSITY,FAIRLEIGH-DICKINSON,84,77,78.4,Home,2/26/22,TRUE
2022-02-26-13-stetson,NORTH-FLORIDA,STETSON,74,69,78.4,Away,2/26/22,TRUE
2022-02-26-13-stetson,STETSON,NORTH-FLORIDA,69,74,78.4,Home,2/26/22,TRUE
2022-01-08-13-texas-am,ARKANSAS,TEXAS-AM,81,86,78.5,Away,1/8/22,TRUE
2021-12-28-17-gonzaga,GONZAGA,NORTH-ALABAMA,93,63,78.5,Home,12/28/21,TRUE
2021-12-03-20-louisiana-lafayette,LOUISIANA-LAFAYETTE,NEW-ORLEANS,80,67,78.5,Home,12/3/21,TRUE
2022-01-13-23-san-francisco,LOYOLA-MARYMOUNT,SAN-FRANCISCO,73,97,78.5,Away,1/13/22,TRUE
2021-11-21-16-nebraska,NEBRASKA,SOUTHERN,82,59,78.5,Home,11/21/21,TRUE
2022-02-23-18-st-johns-ny,CREIGHTON,ST-JOHNS-NY,81,78,78.5,Away,2/23/22,TRUE
2022-02-23-18-st-johns-ny,ST-JOHNS-NY,CREIGHTON,78,81,78.5,Home,2/23/22,TRUE
2022-02-07-21-arizona-state,ARIZONA-STATE,ARIZONA,79,91,78.6,Home,2/7/22,TRUE
2021-11-24-14-auburn,AUBURN,CONNECTICUT,109,115,78.6,Neutral,11/24/21,TRUE
2021-11-13-18-colorado,COLORADO,NEW-MEXICO,87,76,78.6,Home,11/13/21,TRUE
2022-02-05-16-virginia-commonwealth,DUQUESNE,VIRGINIA-COMMONWEALTH,62,71,78.6,Away,2/5/22,TRUE
2021-12-05-19-st-johns-ny,FORDHAM,ST-JOHNS-NY,69,83,78.6,Away,12/5/21,TRUE
2022-01-07-12-new-orleans,HOUSTON-BAPTIST,NEW-ORLEANS,65,81,78.6,Neutral,1/7/22,TRUE
2022-01-20-20-milwaukee,MILWAUKEE,OAKLAND,88,78,78.6,Home,1/20/22,TRUE
2022-02-26-18-arkansas-pine-bluff,ARKANSAS-PINE-BLUFF,MISSISSIPPI-VALLEY-STATE,93,79,78.6,Home,2/26/22,TRUE
2022-02-26-18-arkansas-pine-bluff,MISSISSIPPI-VALLEY-STATE,ARKANSAS-PINE-BLUFF,79,93,78.6,Away,2/26/22,TRUE
2021-11-13-22-california-baptist,CALIFORNIA-BAPTIST,MISSISSIPPI-VALLEY-STATE,95,66,78.7,Home,11/13/21,TRUE
2021-12-21-19-harvard,HARVARD,HOWARD,77,69,78.7,Home,12/21/21,TRUE
2021-11-25-19-richmond,MARYLAND,RICHMOND,86,80,78.7,Neutral,11/25/21,TRUE
2021-11-20-14-texas-pan-american,NORTHERN-ARIZONA,TEXAS-PAN-AMERICAN,89,87,78.7,Neutral,11/20/21,TRUE
2021-11-12-19-wake-forest,WAKE-FOREST,WESTERN-CAROLINA,87,75,78.7,Home,11/12/21,TRUE
2022-02-14-19-morgan-state,MORGAN-STATE,SOUTH-CAROLINA-STATE,76,66,78.7,Home,2/14/22,TRUE
2021-11-12-21-illinois,ARKANSAS-STATE,ILLINOIS,53,92,78.8,Away,11/12/21,TRUE
2021-11-28-14-bowling-green-state,BOWLING-GREEN-STATE,CHICAGO-STATE,75,57,78.8,Home,11/28/21,TRUE
2022-02-08-19-kent-state,BOWLING-GREEN-STATE,KENT-STATE,68,76,78.8,Away,2/8/22,TRUE
2022-01-23-13-bryant,BRYANT,ST-FRANCIS-NY,85,68,78.8,Home,1/23/22,TRUE
2022-02-05-19-long-beach-state,CAL-POLY,LONG-BEACH-STATE,65,78,78.8,Away,2/5/22,TRUE
2021-11-10-21-depaul,COPPIN-STATE,DEPAUL,72,97,78.8,Away,11/10/21,TRUE
2022-01-15-16-seattle,DIXIE-STATE,SEATTLE,68,79,78.8,Away,1/15/22,TRUE
2021-12-07-19-nebraska,MICHIGAN,NEBRASKA,102,67,78.8,Away,12/7/21,TRUE
2022-03-05-20-houston-baptist,HOUSTON-BAPTIST,MCNEESE-STATE,149,144,78.8,Home,3/5/22,TRUE
2022-03-05-20-houston-baptist,MCNEESE-STATE,HOUSTON-BAPTIST,144,149,78.8,Away,3/5/22,TRUE
2021-12-08-19-alabama-state,ALABAMA-STATE,SAMFORD,64,74,78.9,Home,12/8/21,TRUE
2021-12-11-17-mississippi-valley-state,ARKANSAS-STATE,MISSISSIPPI-VALLEY-STATE,82,77,78.9,Away,12/11/21,TRUE
2021-11-12-19-east-carolina,CANISIUS,EAST-CAROLINA,71,83,78.9,Away,11/12/21,TRUE
2022-01-04-19-wake-forest,FLORIDA-STATE,WAKE-FOREST,54,76,78.9,Away,1/4/22,TRUE
2021-11-13-13-iona,HARVARD,IONA,87,90,78.9,Away,11/13/21,TRUE
2021-11-28-13-montana-state,MONTANA-STATE,SOUTHEAST-MISSOURI-STATE,75,68,78.9,Neutral,11/28/21,TRUE
2021-11-15-12-baylor,BAYLOR,NICHOLLS-STATE,89,60,79,Home,11/15/21,TRUE
2022-01-31-21-weber-state,EASTERN-WASHINGTON,WEBER-STATE,84,90,79,Away,1/31/22,TRUE
2021-11-10-19-seton-hall,FAIRLEIGH-DICKINSON,SETON-HALL,49,93,79,Away,11/10/21,TRUE
2021-12-15-18-georgetown,GEORGETOWN,HOWARD,85,73,79,Home,12/15/21,TRUE
2021-11-16-21-santa-clara,NEVADA,SANTA-CLARA,74,96,79,Away,11/16/21,TRUE
2022-02-19-17-belmont,BELMONT,SOUTHERN-ILLINOIS-EDWARDSVILLE,73,62,79,Home,2/19/22,TRUE
2022-02-19-17-belmont,SOUTHERN-ILLINOIS-EDWARDSVILLE,BELMONT,62,73,79,Away,2/19/22,TRUE
2021-12-15-21-arizona,ARIZONA,NORTHERN-COLORADO,101,76,79.1,Home,12/15/21,TRUE
2022-01-13-23-gonzaga,BRIGHAM-YOUNG,GONZAGA,84,110,79.1,Away,1/13/22,TRUE
