
index,team_abbr,opp_abbr,pf,pa,pace,location,datetime,true_pace

2022-01-12-20-connecticut,ST-JOHNS-NY,connecticut,78,86,73.3,Away,2022-01-12,True

2022-01-16-16-st-johns-ny,ST-JOHNS-NY,georgetown,88,69,73.7,Home,2022-01-16,True

2022-01-19-19-creighton,ST-JOHNS-NY,creighton,64,87,75.9,Away,2022-01-19,True

2022-01-22-12-st-johns-ny,ST-JOHNS-NY,seton-hall,60,66,78.0,Home,2022-01-22,True

2022-01-24-21-seton-hall,ST-JOHNS-NY,seton-hall,84,63,74.3,Away,2022-01-24,True

2022-01-29-16-villanova,ST-JOHNS-NY,villanova,62,73,66.2,Away,2022-01-29,True

2022-02-01-21-st-johns-ny,ST-JOHNS-NY,providence,82,86,77.5,Home,2022-02-01,True

2022-02-03-18-georgetown,ST-JOHNS-NY,georgetown,90,77,76.8,Away,2022-02-03,True

2022-02-05-12-butler,ST-JOHNS-NY,butler,75,72,62.6,Away,2022-02-05,True

2022-02-08-20-st-johns-ny,ST-JOHNS-NY,villanova,69,75,77.5,Home,2022-02-08,True

2021-11-09-20-chicago-state,ST-THOMAS-MN,chicago-state,72,77,66.2,Away,2021-11-09,True

2021-11-13-14-st-francis-ny,ST-THOMAS-MN,st-francis-ny,91,73,72.9,Away,2021-11-13,True

2021-11-15-19-fordham,ST-THOMAS-MN,fordham,78,84,71.0,Away,2021-11-15,True

2021-11-19-17-youngstown-state,ST-THOMAS-MN,youngstown-state,75,79,67.6,Away,2021-11-19,True

2021-11-20-16-st-thomas-mn,ST-THOMAS-MN,niagara,76,67,61.0,Neutral,2021-11-20,True

2021-11-21-13-st-thomas-mn,ST-THOMAS-MN,southern-illinois-edwardsville,86,73,67.2,Neutral,2021-11-21,True

2021-11-27-22-seattle,ST-THOMAS-MN,seattle,64,81,66.6,Away,2021-11-27,True

2021-12-02-20-st-thomas-mn,ST-THOMAS-MN,Crown (MN),73,53,66.8,Home,2021-12-02,True

2021-12-05-15-drake,ST-THOMAS-MN,drake,64,74,63.8,Away,2021-12-05,True

2021-12-11-20-st-thomas-mn,ST-THOMAS-MN,montana-state,65,72,72.7,Home,2021-12-11,True

2021-12-14-20-st-thomas-mn,ST-THOMAS-MN,Northland,109,50,68.8,Home,2021-12-14,True

2021-12-20-20-nebraska-omaha,ST-THOMAS-MN,nebraska-omaha,80,73,61.2,Away,2021-12-20,True

2021-12-22-16-denver,ST-THOMAS-MN,denver,74,75,63.8,Away,2021-12-22,True

2021-12-29-20-st-thomas-mn,ST-THOMAS-MN,North Central (MN),97,45,75.3,Home,2021-12-29,True

2022-01-01-15-st-thomas-mn,ST-THOMAS-MN,western-illinois,89,66,68.6,Home,2022-01-01,True

2022-01-06-20-st-thomas-mn,ST-THOMAS-MN,oral-roberts,66,81,73.1,Home,2022-01-06,True

2022-01-20-20-st-thomas-mn,ST-THOMAS-MN,south-dakota-state,77,92,69.6,Home,2022-01-20,True

2022-01-22-20-st-thomas-mn,ST-THOMAS-MN,south-dakota,79,90,68.3,Home,2022-01-22,True

2022-01-25-20-north-dakota-state,ST-THOMAS-MN,north-dakota-state,56,77,67.2,Away,2022-01-25,True

2022-01-29-15-western-illinois,ST-THOMAS-MN,western-illinois,52,81,68.2,Away,2022-01-29,True

2022-02-03-20-missouri-kansas-city,ST-THOMAS-MN,missouri-kansas-city,72,81,69.1,Away,2022-02-03,True

2022-02-05-20-oral-roberts,ST-THOMAS-MN,oral-roberts,66,88,68.5,Away,2022-02-05,True

2022-02-08-20-st-thomas-mn,ST-THOMAS-MN,missouri-kansas-city,67,76,69.3,Home,2022-02-08,True

2021-11-09-22-stanford,STANFORD,tarleton-state,62,50,59.9,Home,2021-11-09,True

2021-11-12-23-santa-clara,STANFORD,santa-clara,72,88,73.9,Away,2021-11-12,True

2021-11-15-23-stanford,STANFORD,san-jose-state,76,62,66.9,Home,2021-11-15,True

2021-11-17-20-stanford,STANFORD,valparaiso,74,60,72.6,Home,2021-11-17,True

2021-11-20-13-baylor,STANFORD,baylor,48,86,66.8,Away,2021-11-20,True

2021-11-23-22-stanford,STANFORD,north-carolina-at,79,65,74.3,Home,2021-11-23,True

2021-11-28-19-colorado,STANFORD,colorado,76,80,65.7,Away,2021-11-28,True

2021-12-12-19-stanford,STANFORD,oregon,72,69,68.2,Home,2021-12-12,True

2021-12-16-22-stanford,STANFORD,dartmouth,89,78,66.9,Home,2021-12-16,True

2021-12-19-15-stanford,STANFORD,texas,53,60,65.9,Neutral,2021-12-19,True

2021-12-22-17-stanford,STANFORD,wyoming,66,63,65.8,Neutral,2021-12-22,True

2021-12-23-16-stanford,STANFORD,liberty,79,76,76.1,Neutral,2021-12-23,True

2022-01-11-17-stanford,STANFORD,southern-california,75,69,72.1,Home,2022-01-11,True

2022-01-13-17-washington-state,STANFORD,washington-state,62,57,67.4,Away,2022-01-13,True

2022-01-15-18-washington,STANFORD,washington,64,67,69.2,Away,2022-01-15,True

2022-01-20-23-stanford,STANFORD,arizona,57,85,74.1,Home,2022-01-20,True

2022-01-22-23-stanford,STANFORD,arizona-state,79,76,72.4,Home,2022-01-22,True

2022-01-27-23-southern-california,STANFORD,southern-california,64,61,59.0,Away,2022-01-27,True

2022-01-29-21-ucla,STANFORD,ucla,43,66,71.5,Away,2022-01-29,True

2022-02-01-22-stanford,STANFORD,california,57,50,60.4,Home,2022-02-01,True

2022-02-03-21-stanford,STANFORD,washington-state,60,66,62.7,Home,2022-02-03,True

2022-02-06-16-stanford,STANFORD,washington,87,69,76.9,Home,2022-02-06,True

2022-02-08-23-stanford,STANFORD,ucla,70,79,61.1,Home,2022-02-08,True

2021-11-09-19-stephen-f-austin,STEPHEN-F-AUSTIN,Louisiana State-Alexandria,82,73,80.3,Home,2021-11-09,True

2021-11-11-19-stephen-f-austin,STEPHEN-F-AUSTIN,Mary Hardin-Baylor,76,63,78.4,Home,2021-11-11,True

2021-11-14-15-stephen-f-austin,STEPHEN-F-AUSTIN,south-dakota-state,71,83,78.2,Home,2021-11-14,True

2021-11-19-19-stephen-f-austin,STEPHEN-F-AUSTIN,middle-tennessee,87,74,76.4,Home,2021-11-19,True

2021-11-23-18-buffalo,STEPHEN-F-AUSTIN,buffalo,79,78,77.4,Neutral,2021-11-23,True

2021-11-24-20-saint-louis,STEPHEN-F-AUSTIN,saint-louis,68,79,74.2,Neutral,2021-11-24,True

2021-11-28-16-northwestern-state,STEPHEN-F-AUSTIN,northwestern-state,72,68,70.2,Away,2021-11-28,True

2021-12-01-19-stephen-f-austin,STEPHEN-F-AUSTIN,Lincoln (CA),90,54,80.0,Home,2021-12-01,True

2021-12-04-17-stephen-f-austin,STEPHEN-F-AUSTIN,Wiley,100,76,77.3,Home,2021-12-04,True

2021-12-11-19-stephen-f-austin,STEPHEN-F-AUSTIN,liberty,63,51,64.1,Neutral,2021-12-11,True

2021-12-14-19-stephen-f-austin,STEPHEN-F-AUSTIN,louisiana-monroe,69,82,69.8,Home,2021-12-14,True

2021-12-18-20-kansas,STEPHEN-F-AUSTIN,kansas,72,80,72.9,Away,2021-12-18,True

2022-01-06-20-abilene-christian,STEPHEN-F-AUSTIN,abilene-christian,64,58,73.1,Away,2022-01-06,True

2022-01-08-20-tarleton-state,STEPHEN-F-AUSTIN,tarleton-state,71,77,67.2,Away,2022-01-08,True

2022-01-11-19-stephen-f-austin,STEPHEN-F-AUSTIN,texas-pan-american,86,75,76.0,Home,2022-01-11,True

2022-01-15-15-sam-houston-state,STEPHEN-F-AUSTIN,sam-houston-state,41,49,64.4,Away,2022-01-15,True

2022-01-17-19-stephen-f-austin,STEPHEN-F-AUSTIN,lamar,86,78,71.8,Home,2022-01-17,True

2022-01-20-19-stephen-f-austin,STEPHEN-F-AUSTIN,grand-canyon,71,46,69.3,Home,2022-01-20,True

2022-01-22-15-stephen-f-austin,STEPHEN-F-AUSTIN,new-mexico-state,58,72,66.1,Home,2022-01-22,True

2022-01-26-22-seattle,STEPHEN-F-AUSTIN,seattle,62,70,68.8,Away,2022-01-26,True

2022-01-29-22-california-baptist,STEPHEN-F-AUSTIN,california-baptist,81,77,73.3,Away,2022-01-29,True

2022-02-03-19-stephen-f-austin,STEPHEN-F-AUSTIN,utah-valley,78,59,74.8,Home,2022-02-03,True

2022-02-05-15-stephen-f-austin,STEPHEN-F-AUSTIN,dixie-state,81,52,78.2,Home,2022-02-05,True

2021-11-09-19-stetson,STETSON,Florida Memorial,74,67,74.4,Home,2021-11-09,True

2021-11-12-19-georgia-tech,STETSON,georgia-tech,52,77,75.8,Away,2021-11-12,True

2021-11-17-19-miami-oh,STETSON,miami-oh,65,80,67.7,Away,2021-11-17,True

2021-11-19-20-lamar,STETSON,lamar,60,59,64.4,Away,2021-11-19,True

2021-11-27-15-stetson,STETSON,campbell,58,60,60.0,Home,2021-11-27,True

2021-12-01-19-florida-atlantic,STETSON,florida-atlantic,73,83,69.3,Away,2021-12-01,True

2021-12-04-19-florida-international,STETSON,florida-international,65,72,72.6,Away,2021-12-04,True

2021-12-11-15-stetson,STETSON,ohio,45,55,60.5,Home,2021-12-11,True

2021-12-13-19-stetson,STETSON,Johnson (Fl),104,58,83.6,Home,2021-12-13,True

2021-12-16-19-stetson,STETSON,college-of-charleston,67,59,70.3,Home,2021-12-16,True

2021-12-20-19-miami-fl,STETSON,miami-fl,72,82,64.7,Away,2021-12-20,True

2021-12-22-14-stetson,STETSON,Piedmont,97,53,69.9,Home,2021-12-22,True

2021-12-30-15-stetson,STETSON,Point University,77,65,70.0,Home,2021-12-30,True

2022-01-04-19-stetson,STETSON,liberty,59,75,63.5,Home,2022-01-04,True

2022-01-08-17-north-florida,STETSON,north-florida,68,66,62.2,Away,2022-01-08,True

2022-01-11-19-jacksonville,STETSON,jacksonville,50,57,61.2,Away,2022-01-11,True

2022-01-15-16-stetson,STETSON,kennesaw-state,49,77,63.9,Home,2022-01-15,True

2022-01-18-19-stetson,STETSON,florida-gulf-coast,91,93,72.9,Home,2022-01-18,True

2022-01-22-16-north-alabama,STETSON,north-alabama,67,65,66.5,Away,2022-01-22,True

2022-01-27-19-stetson,STETSON,bellarmine,47,72,57.4,Home,2022-01-27,True

2022-01-29-16-stetson,STETSON,eastern-kentucky,113,95,78.2,Home,2022-01-29,True

2022-02-03-20-lipscomb,STETSON,lipscomb,77,71,69.1,Away,2022-02-03,True

2022-02-05-16-central-arkansas,STETSON,central-arkansas,75,79,76.0,Away,2022-02-05,True

2021-11-09-19-george-mason,STONY-BROOK,george-mason,52,74,71.4,Away,2021-11-09,True

2021-11-18-20-kansas,STONY-BROOK,kansas,59,88,69.3,Away,2021-11-18,True

2021-11-22-18-stony-brook,STONY-BROOK,sacred-heart,75,72,72.4,Home,2021-11-22,True

2021-11-24-14-fairfield,STONY-BROOK,fairfield,78,83,62.4,Away,2021-11-24,True

2021-11-28-13-yale,STONY-BROOK,yale,85,81,72.2,Away,2021-11-28,True

2021-12-01-18-stony-brook,STONY-BROOK,american,80,57,69.9,Home,2021-12-01,True

2021-12-04-18-stony-brook,STONY-BROOK,wagner,49,78,70.5,Home,2021-12-04,True

2021-12-08-19-stony-brook,STONY-BROOK,hofstra,79,62,71.4,Home,2021-12-08,True

2021-12-11-18-stony-brook,STONY-BROOK,bryant,86,78,71.8,Home,2021-12-11,True

2021-12-14-18-stony-brook,STONY-BROOK,central-connecticut-state,87,67,73.5,Home,2021-12-14,True

2021-12-18-18-stony-brook,STONY-BROOK,saint-peters,64,63,71.6,Home,2021-12-18,True

2021-12-22-14-florida,STONY-BROOK,florida,62,87,69.7,Away,2021-12-22,True

2021-12-29-18-stony-brook,STONY-BROOK,Farmingdale State,87,57,74.6,Home,2021-12-29,True

2022-01-08-14-stony-brook,STONY-BROOK,maine,80,72,74.3,Home,2022-01-08,True

2022-01-12-19-vermont,STONY-BROOK,vermont,65,98,63.5,Away,2022-01-12,True

2022-01-17-16-stony-brook,STONY-BROOK,maryland-baltimore-county,65,51,66.9,Home,2022-01-17,True

2022-01-19-19-binghamton,STONY-BROOK,binghamton,74,71,74.6,Away,2022-01-19,True

2022-01-22-19-albany-ny,STONY-BROOK,albany-ny,86,75,71.3,Away,2022-01-22,True

2022-01-26-19-stony-brook,STONY-BROOK,vermont,67,80,68.7,Home,2022-01-26,True

2022-01-28-17-new-hampshire,STONY-BROOK,new-hampshire,76,69,62.6,Away,2022-01-28,True

2022-02-02-19-stony-brook,STONY-BROOK,binghamton,61,77,71.2,Home,2022-02-02,True

2022-02-05-19-njit,STONY-BROOK,njit,62,65,66.4,Away,2022-02-05,True

2022-02-07-19-stony-brook,STONY-BROOK,new-hampshire,65,67,62.6,Home,2022-02-07,True

2021-11-09-19-syracuse,SYRACUSE,lafayette,97,63,74.5,Home,2021-11-09,True

2021-11-14-17-syracuse,SYRACUSE,drexel,75,60,66.8,Home,2021-11-14,True

2021-11-20-17-syracuse,SYRACUSE,colgate,85,100,74.4,Home,2021-11-20,True

2021-11-24-17-syracuse,SYRACUSE,virginia-commonwealth,55,67,71.8,Neutral,2021-11-24,True

2021-11-25-19-syracuse,SYRACUSE,arizona-state,92,84,74.0,Neutral,2021-11-25,True

2021-11-26-16-auburn,SYRACUSE,auburn,68,89,69.3,Neutral,2021-11-26,True

2021-11-30-19-syracuse,SYRACUSE,indiana,112,110,78.0,Home,2021-11-30,True

2021-12-04-16-florida-state,SYRACUSE,florida-state,63,60,71.4,Away,2021-12-04,True

2021-12-07-21-syracuse,SYRACUSE,villanova,53,67,68.5,Neutral,2021-12-07,True

2021-12-11-12-georgetown,SYRACUSE,georgetown,75,79,70.6,Away,2021-12-11,True

2021-12-27-18-syracuse,SYRACUSE,brown,93,62,76.1,Home,2021-12-27,True

2021-12-29-19-syracuse,SYRACUSE,cornell,80,68,73.0,Home,2021-12-29,True

2022-01-01-18-syracuse,SYRACUSE,virginia,69,74,64.8,Home,2022-01-01,True

2022-01-05-20-miami-fl,SYRACUSE,miami-fl,87,88,75.5,Away,2022-01-05,True

2022-01-08-14-wake-forest,SYRACUSE,wake-forest,74,77,68.7,Away,2022-01-08,True

2022-01-11-19-syracuse,SYRACUSE,pittsburgh,77,61,62.0,Home,2022-01-11,True

2022-01-15-15-syracuse,SYRACUSE,florida-state,71,76,62.6,Home,2022-01-15,True

2022-01-18-21-syracuse,SYRACUSE,clemson,91,78,71.8,Home,2022-01-18,True

2022-01-22-12-duke,SYRACUSE,duke,59,79,69.0,Away,2022-01-22,True

2022-01-25-20-pittsburgh,SYRACUSE,pittsburgh,53,64,68.6,Away,2022-01-25,True

2022-01-29-20-syracuse,SYRACUSE,wake-forest,94,72,66.4,Home,2022-01-29,True

2022-02-02-21-north-carolina-state,SYRACUSE,north-carolina-state,89,82,68.2,Away,2022-02-02,True

2022-02-05-14-syracuse,SYRACUSE,louisville,92,69,73.9,Home,2022-02-05,True

2022-02-08-20-boston-college,SYRACUSE,boston-college,73,64,69.7,Away,2022-02-08,True

2021-11-09-22-stanford,TARLETON-STATE,stanford,50,62,59.9,Away,2021-11-09,True

2021-11-12-20-kansas,TARLETON-STATE,kansas,62,88,68.7,Away,2021-11-12,True

2021-11-16-20-wichita-state,TARLETON-STATE,wichita-state,51,65,64.8,Away,2021-11-16,True

2021-11-19-20-tarleton-state,TARLETON-STATE,Paul Quinn,69,42,72.4,Home,2021-11-19,True

2021-11-22-20-north-dakota-state,TARLETON-STATE,north-dakota-state,53,54,57.2,Away,2021-11-22,True

2021-11-24-19-michigan,TARLETON-STATE,michigan,54,65,61.6,Away,2021-11-24,True

2021-11-29-22-gonzaga,TARLETON-STATE,gonzaga,55,64,64.5,Away,2021-11-29,True

2021-12-05-20-tarleton-state,TARLETON-STATE,charleston-southern,57,59,65.9,Home,2021-12-05,True

2021-12-07-20-tarleton-state,TARLETON-STATE,Dallas Christian,84,65,80.7,Home,2021-12-07,True

2021-12-08-20-tarleton-state,TARLETON-STATE,Southwest Assemblies of God,81,75,76.5,Home,2021-12-08,True

2021-12-14-20-south-alabama,TARLETON-STATE,south-alabama,62,69,74.2,Away,2021-12-14,True

2021-12-17-20-tarleton-state,TARLETON-STATE,south-alabama,65,52,63.7,Home,2021-12-17,True

2021-12-21-20-tarleton-state,TARLETON-STATE,air-force,67,45,57.4,Home,2021-12-21,True

2021-12-30-21-dixie-state,TARLETON-STATE,dixie-state,83,69,66.8,Away,2021-12-30,True

2022-01-01-16-utah-valley,TARLETON-STATE,utah-valley,55,77,69.0,Away,2022-01-01,True

2022-01-06-20-tarleton-state,TARLETON-STATE,sam-houston-state,75,64,65.1,Home,2022-01-06,True

2022-01-08-20-tarleton-state,TARLETON-STATE,stephen-f-austin,77,71,67.2,Home,2022-01-08,True

2022-01-13-21-new-mexico-state,TARLETON-STATE,new-mexico-state,57,73,68.9,Away,2022-01-13,True

2022-01-15-21-grand-canyon,TARLETON-STATE,grand-canyon,59,80,70.6,Away,2022-01-15,True

2022-01-20-20-tarleton-state,TARLETON-STATE,california-baptist,84,88,74.1,Home,2022-01-20,True

2022-01-22-20-tarleton-state,TARLETON-STATE,seattle,68,76,78.4,Home,2022-01-22,True

2022-01-26-20-lamar,TARLETON-STATE,lamar,62,57,62.2,Away,2022-01-26,True

2022-01-29-20-texas-pan-american,TARLETON-STATE,texas-pan-american,79,64,66.0,Away,2022-01-29,True

2022-02-05-20-tarleton-state,TARLETON-STATE,chicago-state,57,54,63.3,Home,2022-02-05,True

2021-11-10-19-temple,TEMPLE,maryland-eastern-shore,72,49,68.7,Home,2021-11-10,True

2021-11-13-19-temple,TEMPLE,southern-california,71,76,71.6,Home,2021-11-13,True

2021-11-18-16-temple,TEMPLE,clemson,48,75,61.1,Neutral,2021-11-18,True

2021-11-19-12-temple,TEMPLE,boise-state,62,82,66.1,Neutral,2021-11-19,True

2021-11-21-10-elon,TEMPLE,elon,75,58,68.1,Neutral,2021-11-21,True

2021-11-27-19-temple,TEMPLE,delaware,75,74,71.4,Home,2021-11-27,True

2021-12-01-19-temple,TEMPLE,la-salle,73,57,75.4,Home,2021-12-01,True

2021-12-04-16-temple,TEMPLE,pennsylvania,81,72,64.4,Home,2021-12-04,True

2021-12-07-20-vanderbilt,TEMPLE,vanderbilt,72,68,68.0,Away,2021-12-07,True

2021-12-11-13-saint-josephs,TEMPLE,saint-josephs,49,68,73.0,Away,2021-12-11,True

2021-12-15-19-temple,TEMPLE,central-florida,48,65,66.5,Home,2021-12-15,True

2021-12-22-14-temple,TEMPLE,delaware-state,85,48,68.7,Home,2021-12-22,True

2022-01-02-17-temple,TEMPLE,houston,61,66,62.5,Home,2022-01-02,True

2022-01-05-19-central-florida,TEMPLE,central-florida,66,62,63.6,Away,2022-01-05,True

2022-01-08-14-temple,TEMPLE,east-carolina,78,75,67.8,Home,2022-01-08,True

2022-01-12-19-tulsa,TEMPLE,tulsa,69,64,68.7,Away,2022-01-12,True

2022-01-25-19-temple,TEMPLE,cincinnati,61,58,73.4,Home,2022-01-25,True

2022-01-29-15-southern-methodist,TEMPLE,southern-methodist,61,69,68.5,Away,2022-01-29,True

2022-02-02-19-east-carolina,TEMPLE,east-carolina,71,63,71.8,Away,2022-02-02,True

2022-02-05-14-temple,TEMPLE,tulsa,67,58,65.0,Home,2022-02-05,True

2022-02-07-19-south-florida,TEMPLE,south-florida,49,52,65.3,Away,2022-02-07,True

2021-11-09-19-tennessee,TENNESSEE-MARTIN,tennessee,62,90,72.2,Away,2021-11-09,True

2021-11-13-15-tennessee-martin,TENNESSEE-MARTIN,Miami-Hamilton,94,66,80.2,Home,2021-11-13,True

2021-11-19-18-florida-atlantic,TENNESSEE-MARTIN,florida-atlantic,67,75,71.6,Away,2021-11-19,True

2021-11-20-15-tennessee-martin,TENNESSEE-MARTIN,troy,67,80,74.2,Neutral,2021-11-20,True

2021-11-21-14-tennessee-martin,TENNESSEE-MARTIN,north-dakota,77,72,75.9,Neutral,2021-11-21,True

2021-11-24-15-tennessee-martin,TENNESSEE-MARTIN,Carver College,103,43,72.2,Home,2021-11-24,True

2021-11-27-13-western-kentucky,TENNESSEE-MARTIN,western-kentucky,66,81,71.8,Away,2021-11-27,True

2021-12-01-19-middle-tennessee,TENNESSEE-MARTIN,middle-tennessee,61,73,70.7,Away,2021-12-01,True

2021-12-04-14-western-illinois,TENNESSEE-MARTIN,western-illinois,64,81,71.6,Away,2021-12-04,True

2021-12-11-21-tennessee-martin,TENNESSEE-MARTIN,middle-tennessee,75,84,75.0,Home,2021-12-11,True

2021-12-14-20-tennessee-martin,TENNESSEE-MARTIN,north-carolina-asheville,79,68,74.4,Home,2021-12-14,True

2021-12-19-15-drake,TENNESSEE-MARTIN,drake,54,80,72.8,Away,2021-12-19,True

2021-12-30-20-austin-peay,TENNESSEE-MARTIN,austin-peay,65,62,76.0,Away,2021-12-30,True

2022-01-06-19-tennessee-state,TENNESSEE-MARTIN,tennessee-state,94,78,71.4,Away,2022-01-06,True

2022-01-08-16-tennessee-martin,TENNESSEE-MARTIN,belmont,55,81,70.8,Home,2022-01-08,True

2022-01-12-19-morehead-state,TENNESSEE-MARTIN,morehead-state,62,76,76.8,Away,2022-01-12,True

2022-01-15-15-tennessee-martin,TENNESSEE-MARTIN,tennessee-tech,70,76,79.3,Home,2022-01-15,True

2022-01-20-19-tennessee-martin,TENNESSEE-MARTIN,austin-peay,57,72,67.0,Home,2022-01-20,True

2022-01-22-20-murray-state,TENNESSEE-MARTIN,murray-state,66,74,73.4,Away,2022-01-22,True

2022-01-24-20-tennessee-martin,TENNESSEE-MARTIN,southern-illinois-edwardsville,76,70,71.6,Home,2022-01-24,True

2022-01-27-21-tennessee-martin,TENNESSEE-MARTIN,eastern-illinois,53,58,63.4,Home,2022-01-27,True

2022-01-29-15-belmont,TENNESSEE-MARTIN,belmont,58,87,75.0,Away,2022-01-29,True

2022-02-03-17-tennessee-martin,TENNESSEE-MARTIN,southeast-missouri-state,84,63,68.9,Home,2022-02-03,True

2022-02-05-16-tennessee-martin,TENNESSEE-MARTIN,tennessee-state,61,69,68.5,Home,2022-02-05,True

2021-11-09-20-alabama-am,TENNESSEE-STATE,alabama-am,73,82,74.7,Away,2021-11-09,True

2021-11-13-17-norfolk-state,TENNESSEE-STATE,norfolk-state,59,66,80.8,Neutral,2021-11-13,True

2021-11-16-20-tennessee-state,TENNESSEE-STATE,Fisk,111,56,82.0,Home,2021-11-16,True

2021-11-21-15-south-dakota,TENNESSEE-STATE,south-dakota,66,83,71.1,Away,2021-11-21,True

2021-11-23-21-nebraska,TENNESSEE-STATE,nebraska,73,79,72.5,Away,2021-11-23,True

2021-11-28-15-tennessee-state,TENNESSEE-STATE,southern,80,82,73.8,Home,2021-11-28,True

2021-12-04-17-chicago-state,TENNESSEE-STATE,chicago-state,49,59,64.1,Away,2021-12-04,True

2021-12-10-19-tennessee-state,TENNESSEE-STATE,iupui,70,44,61.5,Home,2021-12-10,True

2021-12-12-17-lipscomb,TENNESSEE-STATE,lipscomb,73,65,75.3,Away,2021-12-12,True

2021-12-16-20-charleston-southern,TENNESSEE-STATE,charleston-southern,78,75,72.8,Away,2021-12-16,True

2021-12-18-14-south-carolina-state,TENNESSEE-STATE,south-carolina-state,88,90,72.2,Away,2021-12-18,True

2021-12-21-13-tennessee-state,TENNESSEE-STATE,Campbellsville-Harrodsburg,108,66,81.1,Home,2021-12-21,True

2022-01-06-19-tennessee-state,TENNESSEE-STATE,tennessee-martin,78,94,71.4,Home,2022-01-06,True

2022-01-08-16-tennessee-state,TENNESSEE-STATE,southeast-missouri-state,95,84,74.1,Home,2022-01-08,True

2022-01-13-20-murray-state,TENNESSEE-STATE,murray-state,44,67,66.4,Away,2022-01-13,True

2022-01-15-14-tennessee-state,TENNESSEE-STATE,morehead-state,64,71,66.4,Home,2022-01-15,True

2022-01-17-14-tennessee-state,TENNESSEE-STATE,tennessee-tech,80,64,69.4,Home,2022-01-17,True

2022-01-20-20-southeast-missouri-state,TENNESSEE-STATE,southeast-missouri-state,63,85,71.2,Away,2022-01-20,True

2022-01-22-16-tennessee-state,TENNESSEE-STATE,austin-peay,65,61,63.9,Home,2022-01-22,True

2022-01-24-19-morehead-state,TENNESSEE-STATE,morehead-state,54,67,61.8,Away,2022-01-24,True

2022-01-27-20-southern-illinois-edwardsville,TENNESSEE-STATE,southern-illinois-edwardsville,75,70,71.6,Away,2022-01-27,True

2022-01-29-16-eastern-illinois,TENNESSEE-STATE,eastern-illinois,57,62,65.9,Away,2022-01-29,True

2022-02-03-20-tennessee-state,TENNESSEE-STATE,belmont,61,88,69.2,Home,2022-02-03,True

2022-02-05-16-tennessee-martin,TENNESSEE-STATE,tennessee-martin,69,61,68.5,Away,2022-02-05,True

2021-11-09-20-memphis,TENNESSEE-TECH,memphis,65,89,73.4,Away,2021-11-09,True

2021-11-14-17-tennessee-tech,TENNESSEE-TECH,Oakwood,109,68,82.5,Home,2021-11-14,True

2021-11-16-19-chattanooga,TENNESSEE-TECH,chattanooga,62,69,61.9,Away,2021-11-16,True

2021-11-18-18-north-carolina-asheville,TENNESSEE-TECH,north-carolina-asheville,55,61,78.3,Neutral,2021-11-18,True

2021-11-23-19-tennessee-tech,TENNESSEE-TECH,lipscomb,88,77,71.0,Home,2021-11-23,True

2021-11-26-15-tennessee,TENNESSEE-TECH,tennessee,69,80,70.2,Away,2021-11-26,True

2021-11-30-19-tennessee-tech,TENNESSEE-TECH,chattanooga,65,82,69.3,Home,2021-11-30,True

2021-12-04-14-evansville,TENNESSEE-TECH,evansville,51,59,64.7,Away,2021-12-04,True

2021-12-08-19-western-carolina,TENNESSEE-TECH,western-carolina,69,74,67.0,Away,2021-12-08,True

2021-12-11-14-tennessee-tech,TENNESSEE-TECH,troy,72,75,72.5,Home,2021-12-11,True

2021-12-16-16-tennessee-tech,TENNESSEE-TECH,Montreat,117,60,80.5,Home,2021-12-16,True

2021-12-18-14-wright-state,TENNESSEE-TECH,wright-state,63,72,72.9,Away,2021-12-18,True

2021-12-21-19-cincinnati,TENNESSEE-TECH,cincinnati,67,76,70.5,Away,2021-12-21,True

2022-01-13-20-belmont,TENNESSEE-TECH,belmont,77,92,77.3,Away,2022-01-13,True

2022-01-15-15-tennessee-martin,TENNESSEE-TECH,tennessee-martin,76,70,79.3,Away,2022-01-15,True

2022-01-17-14-tennessee-state,TENNESSEE-TECH,tennessee-state,64,80,69.4,Away,2022-01-17,True

2022-01-20-19-tennessee-tech,TENNESSEE-TECH,southern-illinois-edwardsville,94,76,76.8,Home,2022-01-20,True

2022-01-24-20-murray-state,TENNESSEE-TECH,murray-state,53,79,69.0,Away,2022-01-24,True

2022-01-27-19-tennessee-tech,TENNESSEE-TECH,murray-state,75,80,70.5,Home,2022-01-27,True

2022-01-29-20-tennessee-tech,TENNESSEE-TECH,austin-peay,55,58,62.1,Home,2022-01-29,True

2022-01-31-19-tennessee-tech,TENNESSEE-TECH,morehead-state,56,70,71.1,Home,2022-01-31,True

2022-02-03-14-morehead-state,TENNESSEE-TECH,morehead-state,68,75,73.9,Away,2022-02-03,True

2022-02-05-20-tennessee-tech,TENNESSEE-TECH,belmont,92,100,69.1,Home,2022-02-05,True

2022-02-07-19-tennessee-tech,TENNESSEE-TECH,eastern-illinois,84,58,65.0,Home,2022-02-07,True

